saleprice,catprice,sale_num,nbhd,quad,usecode,eyb,num_units,landarea,livingarea,rooms,bedrm,bathrm,hf_bathrm,kitchens,fireplaces,lot_type,heater,AC,style,struct_type,grade,condtn,extwall,intwall,roofing
720000,8,1,39,1,11,1968,1,1044,1200,9,3,3,0,2,0,2,6,3,4,5,9,7,7,12,9
339000,4,1,39,3,11,1956,1,1125,888,5,2,1,0,1,1,2,12,2,4,4,1,1,7,4,9
475000,6,1,40,2,24,1956,2,889,1360,6,3,2,0,2,2,1,12,2,4,5,1,1,7,4,9
632000,7,1,39,3,11,1966,1,1670,1840,7,3,2,1,1,0,1,6,3,4,5,1,5,7,4,9
801001,8,1,39,1,24,2001,2,1160,1612,6,4,3,1,2,0,1,6,3,4,5,9,5,7,4,9
550000,6,5,52,1,23,1963,4,2920,2368,12,4,4,0,4,0,1,8,2,4,2,2,5,7,4,9
700000,8,2,17,2,12,1946,1,4641,1746,8,3,2,1,1,1,2,8,2,4,7,1,5,16,4,3
515900,6,1,39,3,11,1990,1,743,754,3,2,1,0,1,1,1,6,3,4,5,2,5,7,4,9
700000,8,1,11,2,12,1959,1,5541,1559,7,3,1,1,1,1,1,8,2,7,7,9,5,20,4,3
1085000,9,1,29,2,11,1974,1,2016,2108,8,5,3,0,1,1,1,8,2,4,5,3,5,7,4,9
380000,5,1,6,2,13,1963,2,3448,1776,10,4,2,1,2,1,1,8,2,4,6,2,1,7,4,1
195000,2,1,18,1,13,1955,1,2259,810,6,2,1,0,1,0,1,6,3,4,6,2,5,4,4,1
452000,6,1,49,2,11,1968,1,1615,1596,6,3,1,1,1,0,1,8,2,4,5,9,5,7,4,9
929000,9,1,8,2,11,1968,1,2500,1280,6,3,2,1,1,0,1,8,3,4,5,9,5,7,4,3
1487000,10,2,11,2,12,1977,1,7560,2864,9,5,4,0,1,1,2,8,3,4,7,3,5,23,4,3
600000,7,1,15,2,11,1963,1,1400,1650,9,6,3,1,2,0,1,8,3,4,5,2,5,7,4,9
440000,5,1,39,1,11,1963,1,1259,994,5,2,1,0,1,0,1,6,3,4,5,2,5,7,4,1
390000,5,3,42,2,24,1953,2,1512,1152,6,4,2,0,2,0,1,8,2,4,5,2,1,7,4,9
660000,7,1,39,1,11,1981,1,1099,1490,6,3,1,1,1,1,1,8,3,4,5,9,5,7,4,1
815000,8,1,39,1,24,1968,2,1615,1610,10,4,3,1,2,1,1,6,3,4,5,9,5,7,4,10
465000,6,1,15,2,11,1966,1,2928,1814,6,3,2,1,2,0,1,8,3,4,5,1,1,7,4,9
410000,5,1,15,2,11,1963,1,1750,1313,6,2,2,0,1,1,1,8,2,4,5,2,5,7,12,9
660000,7,4,19,1,11,1963,1,1620,1242,6,3,2,1,1,0,1,6,3,4,4,2,7,4,5,1
485000,6,1,15,2,11,1956,1,2009,1640,6,3,1,1,1,1,1,13,3,4,5,1,5,7,4,9
587000,7,1,11,2,12,1969,1,6909,960,5,2,1,1,1,1,1,13,3,4,7,9,1,7,4,13
362500,4,1,39,1,11,1963,1,1155,1404,6,3,2,1,1,0,1,8,2,4,5,2,1,7,5,1
627000,7,1,6,2,12,1966,1,4708,1768,6,4,3,1,1,1,2,6,3,4,7,1,5,23,4,3
253500,3,1,56,1,12,1953,1,4153,922,5,2,1,2,1,0,2,8,2,2,7,2,1,5,5,3
3300000,10,1,30,2,12,1990,1,18464,4294,9,6,5,1,1,2,1,13,3,5,7,5,7,7,4,13
826860,9,1,39,3,11,2014,1,665,1686,6,3,2,1,1,0,2,6,3,7,5,3,3,4,5,3
1325000,10,2,41,2,12,1962,1,5750,2288,8,4,3,0,1,1,1,6,3,6,7,12,5,7,4,13
635000,7,1,6,2,12,1956,1,7975,2458,8,4,3,1,1,1,2,13,3,5,7,1,5,7,4,3
1000000,9,3,39,1,11,1983,1,1873,1440,6,3,3,1,1,1,1,13,3,4,5,1,3,7,4,9
215000,2,1,16,4,23,1954,4,4536,2720,16,4,4,0,4,0,1,6,3,4,2,2,1,7,4,1
2100000,10,1,25,2,12,1995,1,2582,2915,7,3,3,1,1,3,2,13,3,7,7,4,5,7,4,9
305000,4,2,42,2,11,1942,1,2486,1390,9,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
755000,8,1,40,2,11,1966,1,1125,1322,6,2,1,1,1,1,2,6,3,4,5,1,7,7,4,1
510000,6,1,15,2,11,1983,1,1169,1504,6,3,3,0,1,0,1,8,2,4,5,1,5,7,12,1
1300000,10,1,50,2,12,1976,1,10659,3021,11,5,4,0,1,2,1,6,3,2,7,12,1,7,4,13
800000,8,3,40,2,13,1966,1,1423,1272,6,3,1,0,1,1,1,6,3,4,6,1,5,7,4,1
816000,8,1,25,2,11,1969,1,1864,1542,8,3,1,1,1,0,2,8,3,4,4,3,1,7,4,9
313000,4,1,33,3,11,2011,1,1338,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
313000,4,1,33,3,11,2011,1,1338,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
313000,4,1,33,3,11,2011,1,1338,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
313000,4,1,33,3,11,2011,1,1338,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
313000,4,1,33,3,11,2011,1,1338,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
549500,6,1,15,2,24,1956,2,2088,1816,6,5,3,1,2,0,1,8,2,4,5,1,5,7,4,9
2095000,10,4,1,2,12,1971,1,5086,3120,10,4,3,1,1,1,2,6,3,7,7,12,7,23,4,3
690500,8,3,39,1,11,1963,1,1565,1368,7,3,2,1,1,0,1,8,3,4,5,2,5,7,4,9
751000,8,1,15,2,24,1985,2,2377,1878,8,4,3,1,2,0,1,8,3,4,5,9,5,7,4,1
850000,9,1,14,2,12,1975,1,10085,2341,10,4,3,1,1,1,6,6,3,4,7,1,5,7,4,13
875000,9,1,1,2,12,1971,1,3850,1426,7,3,2,0,1,1,1,13,3,4,7,12,5,7,4,13
500000,6,1,39,1,11,1968,1,1786,1768,6,3,2,0,2,0,2,8,3,4,5,9,1,7,4,9
305000,4,1,7,1,11,1956,1,1696,1024,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,1
250000,3,1,15,2,11,1942,1,1781,878,5,2,1,0,1,0,1,8,2,4,5,2,1,7,12,9
330000,4,1,6,2,12,1953,1,6360,1126,7,3,2,0,1,1,1,8,2,4,7,2,1,15,4,3
555000,6,1,49,2,12,1966,1,3333,1886,8,4,3,1,1,1,1,6,3,4,7,9,1,7,4,3
1250000,10,2,8,2,11,1986,1,3500,1654,6,4,2,1,2,1,1,13,3,4,4,12,5,7,4,13
838500,9,1,37,2,13,1968,1,3504,1822,9,2,2,1,1,1,1,8,3,4,6,9,1,7,4,13
225000,3,1,22,3,12,1949,1,4950,1232,6,3,1,1,1,1,2,8,2,4,7,9,4,7,4,3
450000,5,1,15,2,24,1956,2,1414,1688,6,3,1,0,2,0,1,6,3,4,5,1,5,17,4,9
925000,9,1,21,2,12,1963,1,8279,2036,7,4,3,0,1,1,1,6,3,1,7,1,5,7,4,3
1950000,10,1,25,2,11,1991,1,1662,3472,6,4,3,1,1,5,1,13,3,8,5,11,5,7,4,9
658000,7,1,42,2,11,1977,1,1700,1640,8,4,3,1,1,0,1,6,3,4,5,2,7,7,4,9
589500,7,1,6,2,12,1963,1,4000,1830,12,3,3,0,1,2,2,8,3,4,6,1,5,23,4,11
637500,7,1,39,1,24,1981,2,1300,1473,6,3,2,0,2,0,1,8,3,4,5,9,5,7,4,9
1375000,10,3,39,1,24,2003,1,3527,2304,9,2,3,2,2,2,1,9,3,4,4,9,5,7,4,9
840000,9,3,42,2,11,1977,1,1765,1716,10,3,3,1,1,0,1,6,3,4,5,2,7,7,4,9
248000,3,1,18,1,13,1980,1,3423,1122,6,3,1,1,1,0,1,6,3,4,6,2,5,7,4,9
790000,8,1,1,2,12,1971,1,5000,2152,7,3,2,1,1,2,1,13,3,4,7,12,1,4,4,13
460000,6,1,39,3,11,1956,1,2177,1890,8,3,3,0,1,0,1,8,2,4,5,1,1,7,4,1
522500,6,1,15,2,11,1966,1,2189,1730,7,4,1,1,1,1,1,13,3,4,5,1,5,7,4,1
2675000,10,1,40,2,11,1977,1,2850,6140,16,5,4,3,1,5,2,13,3,10,4,3,7,7,4,1
400000,5,1,7,1,13,1987,1,3000,1456,7,3,2,1,1,0,1,13,3,4,6,1,5,4,1,3
1500000,10,1,13,2,12,1968,1,9000,2868,9,4,3,1,1,2,1,13,3,4,7,9,5,23,4,3
1425000,10,1,8,2,11,2001,1,2420,2002,8,4,3,2,1,2,2,13,3,4,5,12,7,3,5,3
539000,6,1,39,1,11,1977,1,1059,1352,7,2,1,1,1,0,1,8,3,4,5,2,5,7,4,10
733000,8,1,40,2,11,1968,1,1275,1676,6,2,1,1,1,2,1,6,3,4,5,9,5,7,5,1
360000,4,2,51,1,12,1957,1,3400,1232,7,3,1,1,1,1,1,6,3,4,7,2,1,7,4,3
892000,9,2,48,2,12,1974,1,6720,2400,7,4,3,2,1,1,1,13,3,4,7,9,5,7,4,13
830000,9,1,11,2,13,1966,1,3900,2348,11,7,4,0,2,1,1,13,3,4,6,9,1,23,4,9
222000,3,1,18,1,13,1963,1,2500,1260,6,3,2,1,1,0,1,6,3,4,6,2,5,22,5,3
585000,7,1,1,2,12,1962,1,5774,1590,6,3,2,0,1,1,2,6,2,1,7,1,4,7,4,3
835000,9,4,19,1,24,1968,2,1581,2233,10,7,2,1,2,0,1,6,3,5,5,9,5,7,5,1
375000,5,1,18,3,13,2010,1,5306,1360,6,3,2,1,1,0,1,6,3,4,6,1,3,4,4,3
450000,5,1,19,1,11,1966,1,1533,1706,7,4,2,1,1,1,1,8,2,4,5,1,5,7,5,1
300000,4,1,39,3,11,1953,1,853,978,6,3,1,0,1,0,2,8,2,4,5,2,1,7,5,1
884234,9,1,39,1,24,1981,2,1098,1952,10,4,4,0,2,2,2,6,3,4,4,9,5,7,4,9
422500,5,1,15,2,11,1963,1,800,1208,6,2,2,0,1,0,1,6,3,4,5,2,5,7,12,9
360000,4,2,49,2,11,1959,1,1093,1260,6,3,1,0,1,1,1,8,2,4,4,9,1,7,12,9
2436150,10,3,25,2,24,1982,2,2130,3152,7,4,5,1,2,1,1,13,3,7,5,11,5,7,4,1
498500,6,1,15,2,11,1966,1,2561,1566,10,4,2,2,1,2,1,13,3,4,5,1,1,7,4,9
189000,2,1,18,1,13,1971,1,834,1258,6,3,1,1,1,0,2,6,3,4,6,2,1,7,4,1
845000,9,2,25,2,11,1975,1,1800,1154,6,3,1,1,1,0,2,13,3,4,4,3,1,7,4,9
685000,7,2,48,2,12,1967,1,5639,1712,7,3,1,2,1,1,1,13,3,4,7,12,5,7,4,13
2440000,10,1,11,2,12,1994,1,10310,3767,15,6,4,1,1,4,1,6,3,5,7,11,3,23,4,13
1195000,10,1,50,2,12,1977,1,5998,2125,7,5,3,1,1,1,1,8,2,4,7,3,5,7,4,13
465000,6,1,39,1,11,1966,1,1259,1440,6,3,1,1,1,2,2,6,3,4,5,1,1,7,4,9
632500,7,1,15,2,24,1983,2,1628,1296,6,3,3,1,2,0,1,8,3,4,5,1,5,7,4,9
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2145,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
1275000,10,1,4,2,12,1982,1,7570,2790,12,5,4,1,1,3,2,13,3,4,7,3,1,7,4,13
820000,8,1,11,2,12,1966,1,4777,2221,7,3,3,1,1,1,1,6,3,4,7,9,1,7,4,13
375000,5,1,39,1,11,1963,1,854,1119,6,2,1,1,1,1,1,6,3,4,5,2,1,7,5,1
230000,3,1,22,3,13,1959,1,2993,1258,6,3,2,0,1,0,1,14,3,4,6,2,1,7,5,1
672000,7,1,39,1,24,1980,2,2018,1456,7,3,2,1,2,2,1,13,3,4,5,9,5,7,12,9
690000,8,1,42,2,11,1981,1,3185,1886,8,4,3,1,1,0,1,6,3,4,5,2,7,7,4,9
162000,2,1,3,3,13,1955,1,1536,768,5,2,1,0,1,0,1,8,2,4,6,2,5,7,4,1
650000,7,1,15,2,24,1981,2,1500,1536,10,5,3,1,2,1,1,6,3,4,5,2,5,7,4,1
585000,7,1,15,2,11,1966,1,2000,1330,7,3,3,1,1,0,1,6,3,4,5,1,5,7,4,9
315000,4,1,33,3,11,2011,1,2173,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2173,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2173,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2173,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
315000,4,1,33,3,11,2011,1,2173,1632,6,3,2,1,1,0,1,6,3,4,5,1,7,22,1,3
164200,2,1,43,3,11,1946,1,2341,1524,8,3,1,0,1,0,2,8,2,4,5,1,1,7,4,9
958000,9,2,9,3,24,1968,1,1757,1774,9,4,2,0,1,1,2,6,3,4,4,9,5,7,4,9
330000,4,1,6,2,12,1956,1,2508,1370,5,2,1,0,1,1,1,8,2,2,7,1,1,7,4,3
1975000,10,1,25,2,11,1982,1,1680,1816,8,4,3,1,2,4,2,13,3,4,4,11,7,7,4,9
375000,5,3,56,1,12,1953,1,6684,1651,6,3,1,0,1,1,2,6,2,2,7,2,5,22,12,3
417000,5,1,12,2,12,1975,1,4400,1280,6,2,1,1,1,0,1,13,3,4,7,1,5,7,4,3
379000,5,1,6,2,12,1956,1,5270,1168,6,3,2,0,1,1,1,13,3,4,7,1,1,7,4,13
890000,9,1,39,1,24,1968,2,2315,2396,8,5,4,1,2,1,1,6,3,5,5,9,5,7,5,1
450000,5,1,15,2,11,1966,1,1988,1680,7,3,1,1,1,0,1,8,2,4,4,1,5,7,4,9
238000,3,1,18,1,11,1969,1,2025,1080,7,3,2,0,1,0,2,6,3,4,4,2,5,7,4,9
399900,5,1,15,2,11,1966,1,1044,1080,6,3,1,0,1,0,1,8,2,4,5,1,5,7,4,9
185000,2,1,18,1,12,1964,1,3900,1152,7,3,1,1,1,1,2,6,2,1,7,2,4,7,4,3
425000,5,1,39,3,11,1956,1,1324,1290,6,3,1,1,1,1,1,8,2,4,4,1,1,7,4,10
1342000,10,2,36,2,12,1983,1,3720,2520,10,4,2,1,1,1,1,8,3,4,7,12,5,20,4,9
650750,7,1,7,1,13,1966,1,2443,1560,6,4,3,1,1,1,1,6,3,4,6,1,7,4,4,1
269000,3,1,51,1,12,1963,1,4675,813,5,2,1,0,1,0,1,6,3,1,7,2,1,7,5,3
689000,8,1,9,3,24,1953,2,1163,1396,7,3,2,0,2,2,2,8,3,4,5,2,5,7,12,9
720000,8,1,11,2,12,1959,1,2390,1752,8,3,2,1,1,0,2,8,2,5,7,9,5,7,4,3
298000,4,1,33,3,12,2011,1,4000,1872,5,3,2,1,1,0,1,6,3,4,7,1,5,4,1,3
435000,5,1,42,2,11,1966,1,2466,1457,7,3,3,0,1,2,1,8,2,4,5,1,1,7,4,1
805000,8,1,37,2,12,1956,1,5750,1914,7,3,2,2,1,1,1,13,3,4,7,9,1,4,4,3
820000,8,1,11,2,12,1968,1,5614,1781,6,3,2,0,1,1,1,13,3,4,7,9,5,7,4,13
2200000,10,4,30,2,12,1990,1,12435,2864,10,5,5,0,1,0,1,13,3,4,7,3,5,7,4,13
585000,7,1,48,2,12,1966,1,5531,1657,9,5,3,0,2,1,1,8,2,1,7,1,5,7,4,3
425000,5,1,15,2,11,1981,1,1063,1108,6,3,2,0,1,0,1,6,3,4,5,2,5,7,1,1
950000,9,1,11,2,11,2008,1,840,1600,6,3,3,1,1,1,2,13,3,8,5,3,3,7,1,3
770000,8,1,39,3,11,1966,1,2381,2406,12,2,3,1,1,1,2,6,3,4,5,1,5,7,4,1
250000,3,1,43,3,13,2009,1,1816,1088,7,3,2,0,1,0,1,13,3,4,6,1,5,22,5,3
600000,7,1,40,2,11,1966,1,558,976,5,2,1,1,1,0,1,8,3,4,5,1,5,7,4,1
2750000,10,1,13,2,12,1990,1,6750,3952,10,7,5,1,1,2,1,13,3,5,7,3,3,20,4,3
1012500,9,3,27,2,12,1975,1,6313,1992,6,4,3,0,1,1,1,6,3,1,7,9,5,7,4,11
1640000,10,1,50,2,12,1983,1,8105,3109,8,5,4,1,1,1,1,6,3,5,7,11,5,6,5,13
350400,4,3,22,3,11,1963,1,1689,1590,6,3,2,0,1,0,1,6,3,4,4,2,5,7,4,1
225000,3,3,16,3,13,1979,1,4472,1920,6,3,1,1,1,0,1,13,3,7,6,1,1,3,4,11
730000,8,1,25,2,11,1969,1,2180,1300,6,3,1,0,1,1,1,13,3,4,5,12,1,23,4,1
750000,8,1,15,2,24,1983,2,1440,1212,7,5,4,1,2,1,1,8,3,4,5,1,5,7,4,9
1055000,9,1,8,2,11,1968,1,3313,1374,7,3,3,0,1,1,1,8,3,4,4,9,5,7,4,9
679500,7,1,39,1,24,1966,2,1780,1720,9,5,3,1,2,1,1,13,3,4,5,1,5,7,4,9
875000,9,1,11,2,12,1962,1,5750,1874,8,4,3,1,1,2,1,8,3,4,7,12,1,7,4,12
453255,6,2,32,1,11,2016,1,1297,1540,7,3,2,1,1,0,2,6,3,4,4,1,7,4,5,3
562500,7,1,31,2,24,1966,1,2896,1404,7,4,2,0,1,1,1,8,3,4,5,1,5,7,4,1
913000,9,1,11,2,12,1968,1,6250,1822,6,4,3,1,1,1,1,8,2,4,7,9,5,20,4,3
394000,5,1,18,3,11,2010,1,4342,1540,6,3,2,2,1,0,1,6,3,4,5,1,3,22,4,3
211000,2,1,33,3,13,1956,1,2634,850,4,2,1,0,1,0,1,6,3,4,6,2,5,7,4,4
310000,4,3,33,3,11,1963,1,2505,1116,6,3,2,0,1,0,1,6,3,4,4,2,5,7,4,1
357500,4,1,15,2,11,1960,1,1965,1200,6,3,2,0,1,0,1,6,3,4,5,2,1,7,4,9
780000,8,4,40,2,23,1963,1,1613,1639,8,3,2,1,2,1,1,6,3,4,2,2,5,7,4,9
305000,4,1,39,1,11,1953,1,515,1008,4,2,1,0,1,1,1,6,3,4,4,2,1,7,1,9
537500,6,1,19,2,11,1959,1,1571,2607,9,6,3,0,1,2,1,8,2,7,5,9,1,7,4,1
800000,8,1,39,3,11,1966,1,2084,1368,8,4,3,0,1,0,1,6,3,4,5,1,7,7,4,10
655000,7,1,39,3,24,1966,2,1006,1200,6,3,2,1,2,1,1,8,3,4,4,1,5,7,4,1
962050,9,2,24,2,24,1962,2,2400,2220,7,4,3,1,2,1,1,8,2,7,5,12,1,7,4,9
498983,6,1,6,2,12,1963,1,2400,1267,6,3,3,1,1,1,1,13,3,4,7,2,5,2,4,3
520000,6,1,39,3,11,1966,1,1278,1301,6,2,1,1,1,0,1,8,3,4,5,1,5,7,12,9
638500,7,2,39,1,11,1966,1,1220,1218,6,2,2,1,1,1,2,6,3,4,5,1,5,7,5,1
585000,7,1,39,1,11,1968,1,1209,1560,9,3,1,1,1,2,2,8,2,4,5,9,5,7,12,10
815000,8,1,11,2,12,1962,1,4225,1686,7,3,2,0,1,2,1,8,2,4,7,12,5,7,4,13
490000,6,1,40,2,24,1966,1,1447,1574,7,3,2,1,1,1,1,8,2,4,5,1,1,7,12,1
879000,9,1,8,2,11,1966,1,2250,1548,9,2,3,0,1,0,1,13,3,4,5,9,5,7,5,1
329900,4,1,43,3,12,1963,1,4158,2043,7,4,3,1,1,0,1,6,3,3,7,2,5,7,5,3
467000,6,1,12,2,12,1968,1,5859,1220,8,3,2,0,1,1,1,8,2,4,7,9,5,6,4,3
1207700,10,2,36,2,11,1985,1,2363,2291,8,4,2,1,1,1,1,8,3,5,5,9,5,7,4,9
640000,7,1,39,1,24,1959,2,1548,1340,8,3,2,0,2,2,2,6,3,4,5,9,5,7,4,9
875000,9,1,26,2,11,1968,1,1512,1260,7,3,1,1,2,0,1,8,3,4,5,9,5,7,4,9
210000,2,2,32,1,12,1953,1,6408,1026,6,2,1,1,1,0,1,8,2,1,7,2,1,3,4,3
316000,4,1,15,2,11,1956,1,1308,1428,8,3,1,0,1,0,1,8,2,4,4,1,1,7,4,9
340000,4,1,39,1,11,1960,1,1965,1512,6,3,1,1,1,0,2,8,2,4,5,2,1,7,4,9
705100,8,1,15,2,24,1966,2,2727,2504,11,5,4,0,2,1,1,13,3,7,5,1,5,7,4,1
880795,9,3,66,1,11,2016,1,3652,2059,8,4,3,1,1,0,2,6,3,4,4,12,3,7,4,3
980000,9,1,21,2,12,1990,1,4396,1796,6,3,3,1,1,1,2,8,3,4,7,1,5,23,4,3
363550,4,1,49,2,11,1959,1,3119,1440,6,3,2,0,1,0,1,8,2,4,5,9,1,7,4,1
275000,3,1,7,1,12,1942,1,6750,638,4,2,2,0,1,0,1,13,3,1,7,2,1,22,4,3
320000,4,3,18,3,13,1959,1,2725,1292,9,5,2,0,1,0,1,13,3,4,6,2,5,7,4,1
1019000,9,1,40,2,24,2008,2,1313,2232,10,4,3,1,2,1,1,6,3,10,2,12,5,4,4,1
799000,8,1,37,2,13,1966,1,4918,1918,6,3,2,1,1,1,1,8,3,4,6,1,1,7,4,9
589900,7,1,6,2,13,1966,1,2772,2097,10,5,3,0,1,1,1,6,3,5,6,1,5,7,4,3
355000,4,1,52,1,11,1963,1,1719,1084,8,3,3,0,1,0,1,6,3,4,4,2,5,7,4,1
445000,5,1,40,2,11,1956,1,1440,1800,8,3,1,1,1,0,1,8,2,4,4,1,1,7,4,1
270000,3,1,7,1,13,1958,1,1655,816,5,2,1,0,1,0,1,6,3,4,6,2,1,7,4,3
288000,3,1,15,2,11,1956,1,1303,1184,6,3,1,0,1,0,1,8,2,4,5,1,1,22,4,9
518000,6,1,39,1,24,1966,2,1715,1784,6,3,2,1,2,0,1,8,3,4,5,1,1,7,4,10
420000,5,1,7,1,11,1963,1,2695,1282,8,3,2,0,1,0,1,8,3,4,5,2,5,7,4,9
262500,3,1,42,2,11,1953,1,1432,1248,6,3,1,0,1,0,1,8,2,4,5,2,1,7,5,1
849325,9,2,11,2,12,1966,1,5200,1911,7,4,2,0,1,1,2,8,2,2,7,1,5,15,4,3
730000,8,1,27,2,12,1971,1,9600,2077,8,4,2,1,1,1,2,8,2,4,7,9,5,7,4,13
249900,3,1,32,1,11,1963,1,1672,895,7,2,1,1,1,0,1,13,3,4,5,2,5,7,4,1
690000,8,3,15,2,24,1981,2,1050,1080,6,3,3,1,2,0,1,6,3,4,5,2,5,7,12,1
2275000,10,1,11,2,12,2015,1,6924,4604,13,5,5,1,1,1,1,6,3,4,7,3,7,18,4,3
775000,8,3,39,1,11,1966,1,2340,1462,6,3,3,0,1,0,2,8,3,4,4,1,5,7,4,9
800000,8,1,31,2,24,1968,2,1800,1932,8,5,3,1,2,2,1,6,3,4,5,9,5,7,4,1
440000,5,3,40,2,11,1953,1,1480,936,4,2,1,0,1,0,2,8,2,4,5,2,1,16,4,9
750000,8,1,9,3,24,1985,2,1800,2268,10,3,3,1,2,1,1,13,3,7,5,1,1,7,4,3
180000,2,1,43,3,11,1956,1,1800,1140,6,3,1,0,1,0,1,6,3,4,5,1,1,7,4,3
212000,2,1,18,1,13,1965,1,2311,810,5,2,2,0,1,0,1,6,3,4,6,2,5,4,4,3
862000,9,1,9,3,11,1968,1,1295,1698,5,3,2,0,1,1,1,6,3,4,5,9,5,7,4,1
629900,7,1,11,2,12,1966,1,3470,1477,6,3,1,1,1,1,1,8,3,4,7,9,1,23,4,3
515000,6,1,36,2,11,1956,1,1600,1688,7,3,1,1,1,0,1,8,2,2,5,1,1,7,4,9
1495000,10,2,13,2,11,1968,1,3816,2085,7,3,3,1,1,1,1,13,3,4,4,9,7,4,4,9
540000,6,1,31,2,24,1966,2,1349,1606,7,4,2,1,2,0,1,6,3,4,5,1,5,7,5,1
320900,4,1,7,1,11,1963,1,991,1063,5,2,1,1,1,0,1,8,2,4,5,2,5,4,4,9
646500,7,1,48,2,12,1965,1,7226,1642,11,4,3,0,1,1,1,6,3,1,7,9,5,7,5,3
652000,7,3,56,1,12,1966,1,3500,1900,7,3,3,1,1,0,1,6,3,4,7,1,7,22,5,3
1195000,10,2,8,2,11,1981,1,3107,1768,8,4,2,1,1,1,1,13,3,5,5,9,5,7,4,9
825000,9,4,39,1,11,1977,1,1594,1560,5,2,2,0,1,2,1,6,3,4,5,2,5,7,12,1
570000,7,3,12,2,11,1963,1,2286,1360,8,4,3,1,1,0,1,6,3,4,5,2,5,7,5,1
210000,2,1,51,1,11,1957,1,2284,928,5,2,1,0,1,0,1,6,2,4,4,2,1,7,12,3
900000,9,1,11,2,12,1971,1,4747,1915,9,3,3,1,1,2,1,8,3,4,7,12,1,7,4,13
277000,3,1,42,2,11,1953,1,1688,1640,6,3,1,0,1,0,1,6,2,4,4,2,1,7,4,9
1375000,10,2,21,2,12,1977,1,8300,2906,8,5,3,1,1,1,1,6,3,4,7,1,7,4,4,3
439000,5,3,6,2,11,1956,1,2691,1541,6,3,2,0,1,1,1,8,2,4,4,1,1,7,4,9
656500,7,3,7,1,11,1963,1,975,996,8,3,3,0,1,0,1,6,3,4,5,2,7,7,4,9
770000,8,1,11,2,12,1968,1,5464,2216,8,3,2,1,1,1,1,8,3,4,7,9,1,7,4,13
285000,3,1,7,1,12,1963,1,3700,954,7,3,2,0,1,0,1,8,2,1,7,2,1,17,12,3
232000,3,1,22,3,12,1966,1,5775,1216,7,3,2,0,1,0,2,13,3,1,7,1,1,7,4,3
670000,7,1,48,2,12,1962,1,5653,2152,6,4,2,1,1,1,1,6,3,4,7,12,5,7,4,3
639500,7,1,42,2,11,1977,1,1445,1344,10,4,3,1,1,0,1,6,3,4,5,2,7,7,4,9
697000,8,4,56,1,12,1963,1,3018,1944,8,5,3,1,1,0,1,6,3,4,7,2,7,22,5,3
1182000,10,1,30,2,12,1987,1,5000,2344,6,5,4,1,1,2,1,13,3,4,7,3,1,5,4,3
265000,3,4,18,1,11,1953,1,3800,1024,6,3,2,0,1,0,1,6,3,4,4,2,1,7,4,9
319000,4,1,18,1,12,1972,1,10830,1665,8,4,2,0,1,2,1,13,3,1,7,2,5,7,4,3
1764000,10,2,29,2,24,1977,2,2517,3325,10,6,3,1,2,3,2,13,3,7,5,3,5,7,4,1
700000,8,1,39,1,11,1998,1,1821,1674,6,3,2,1,1,1,1,6,3,4,4,1,5,7,4,9
2050000,10,1,4,2,12,1987,1,12002,2842,8,5,4,1,1,2,2,8,3,5,7,4,5,7,4,13
1500000,10,1,55,2,12,1983,1,4888,2850,10,4,3,2,1,1,1,8,3,5,7,12,5,7,4,13
1140000,10,6,39,1,11,1966,1,2332,1798,7,3,2,1,1,0,1,8,3,4,5,1,5,7,4,9
